시가,고가,저가,종가,거래량,등락률,return,ma5,ma20,fib_high,fib_low,fib_236,fib_382,fib_500,fib_618,fib_236_diff,fib_382_diff,fib_500_diff,fib_618_diff,rsi,macd,macd_signal,macd_hist
25260,25480,25060,25140,306281,-0.39619651347068147,-0.003961965134706813,25824.0,26344.0,30200.0,25060.0,28986.96,28236.52,27630.0,27023.48,-0.15302147971360378,-0.12317104216388228,-0.09904534606205251,-0.07491964996022274,32.97491039426524,-544.4930971696594,-491.74060582140976,-52.75249134824969
25560,25740,25280,25540,234830,1.591089896579157,0.015910898965791676,25568.0,26281.0,30200.0,25060.0,28986.96,28236.52,27630.0,27023.48,-0.13496319498825368,-0.10558026624902116,-0.08183241973375098,-0.058084573218480796,37.71043771043771,-540.5584763087827,-501.5041799188844,-39.0542963898983
25100,25480,25100,25400,161356,-0.548159749412686,-0.005481597494126911,25392.0,26225.0,30200.0,25060.0,28986.96,28236.52,27630.0,27023.48,-0.14121889763779524,-0.11167401574803151,-0.08779527559055118,-0.06391653543307085,34.24657534246576,-542.483676758995,-509.70007928690654,-32.783597472088445
25400,25480,24900,25100,255352,-1.1811023622047243,-0.011811023622047223,25284.0,26160.0,29880.0,24900.0,28704.72,27977.64,27390.0,26802.36,-0.1436143426294821,-0.11464701195219121,-0.09123505976095618,-0.06782310756972114,38.610038610038615,-561.7414984592033,-520.1083631213659,-41.633135337837416
25000,25320,24800,25080,189046,-0.0796812749003984,-0.0007968127490040056,25252.0,26076.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.14358532695374795,-0.11401275917065386,-0.09011164274322168,-0.06621052631578953,39.21568627450981,-572.023364481196,-530.491363393332,-41.532001087864046
25180,25580,25020,25300,164952,0.8771929824561403,0.00877192982456143,25284.0,25975.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.13364110671936755,-0.10432569169960469,-0.08063241106719368,-0.05693913043478266,42.04545454545455,-556.0103151881012,-535.5951537522859,-20.41516143581532
25320,25560,25200,25320,141895,0.07905138339920949,0.0007905138339920903,25240.0,25889.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.1327456556082148,-0.10345339652448653,-0.07977883096366509,-0.056104265402843655,44.97991967871486,-535.5327373637301,-535.5826704745748,0.049933110844676776
25820,25920,25520,25620,127418,1.1848341232227488,0.011848341232227444,25284.0,25820.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.11948165495706475,-0.0905323965651834,-0.06713505074160812,-0.04373770491803284,45.63492063492063,-489.4544899245375,-526.3570343645674,36.90254444002994
26180,26559,25820,26420,203180,3.12256049960968,0.031225604996096834,25548.0,25779.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.08558364875094622,-0.057510976532929546,-0.0348221044663134,-0.012133232399697248,59.16030534351145,-383.95780614825344,-497.87718872130466,113.91938257305122
26000,26220,25820,26040,203960,-1.4383043149129449,-0.014383043149129415,25740.0,25767.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.10142549923195081,-0.07294316436251914,-0.04992319508448541,-0.026903225806451662,41.935483870967744,-327.2415119514699,-463.7500533673377,136.50854141586785
25800,26060,25380,25380,213916,-2.5345622119815667,-0.025345622119815614,25756.0,25727.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.13006776989755708,-0.10084475965327024,-0.07722616233254531,-0.05360756501182038,35.365853658536594,-331.72599356992214,-437.34524140785464,105.6192478379325
25040,25800,25040,25560,206950,0.7092198581560284,0.007092198581560183,25804.0,25698.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.12210954616588415,-0.09309233176838806,-0.06964006259780908,-0.046187793427230096,42.10526315789473,-317.100148757374,-413.2962228777585,96.19607412038454
25380,25700,25120,25620,230399,0.2347417840375587,0.0023474178403755097,25804.0,25688.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.11948165495706475,-0.0905323965651834,-0.06713505074160812,-0.04373770491803284,49.74874371859296,-297.24115183862887,-390.0852086699326,92.84405683130376
25520,25700,25320,25360,197407,-1.014832162373146,-0.010148321623731471,25592.0,25653.0,29880.0,24800.0,28681.12,27939.44,27340.0,26740.56,-0.13095899053627758,-0.10171293375394316,-0.07807570977917981,-0.05443848580441646,51.5625,-299.03548585569297,-371.8752641070847,72.83977825139175
